profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.11010599136,0.875,112,2,0.3,0.690909090909,13,42,4,8,34,9,33,79,30,80
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.14616513252,0.875,112,3,0.3,0.709090909091,13,42,3,6,36,10,33,78,23,85
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,1.90812683105,0.875,112,4,0.3,0.745454545455,13,42,5,6,36,8,45,81,38,85
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.18288183212,0.6,76,1,0.2,0.672413793103,13,45,0,6,39,13,0,75,0,86
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.33367204666,0.6,76,2,0.2,0.551724137931,13,45,2,15,30,11,11,73,15,66
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.28154110909,0.6,76,3,0.2,0.51724137931,13,45,4,19,26,9,17,74,30,57
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.55179214478,0.6,76,4,0.2,0.568965517241,13,45,6,18,27,7,25,79,46,60
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.14011311531,0.6,76,1,0.3,0.701149425287,20,67,3,9,58,17,25,77,15,86
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.16037392616,0.6,76,2,0.3,0.620689655172,20,67,7,20,47,13,25,78,35,70
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.13464808464,0.6,76,3,0.3,0.609195402299,20,67,7,21,46,13,25,77,35,68
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.14906620979,0.6,76,4,0.3,0.586206896552,20,67,10,26,41,10,27,80,50,61
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.57628679276,0.7,89,1,0.2,0.689655172414,15,43,1,4,39,14,20,73,6,90
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.52663612366,0.7,89,2,0.2,0.620689655172,15,43,3,10,33,12,23,73,20,76
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.5356259346,0.7,89,3,0.2,0.637931034483,15,43,6,12,31,9,33,77,40,72
