profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,1.30285096169,0.875,112,2,0.2,0.736842105263,5,14,0,0,14,5,nan,73,0,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,2.29772114754,0.875,112,3,0.2,0.736842105263,5,14,0,0,14,5,nan,73,0,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,1.10933613777,0.875,112,4,0.2,0.736842105263,5,14,0,0,14,5,nan,73,0,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,1.28120207787,0.875,112,1,0.3,0.857142857143,6,22,2,0,22,4,100,84,33,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,1.63952994347,0.875,112,2,0.3,0.821428571429,6,22,1,0,22,5,100,81,16,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,2.37307596207,0.875,112,3,0.3,0.821428571429,6,22,1,0,22,5,100,81,16,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.knn,2.3006567955,0.875,112,4,0.3,0.714285714286,6,22,0,2,20,6,0,76,0,90
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,1.65169215202,0.6,76,1,0.2,0.789473684211,5,14,1,0,14,4,100,77,20,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,1.25942897797,0.6,76,2,0.2,0.684210526316,5,14,0,1,13,5,0,72,0,92
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.552322149277,0.6,76,3,0.2,0.789473684211,5,14,1,0,14,4,100,77,20,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.458702087402,0.6,76,4,0.2,0.789473684211,5,14,1,0,14,4,100,77,20,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.630990982056,0.6,76,1,0.3,0.821428571429,6,22,1,0,22,5,100,81,16,100
