profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.24257493019,0.7,89,1,0.2,0.375,4,4,2,3,1,2,40,33,50,25
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.35661196709,0.7,89,2,0.2,0.625,4,4,2,1,3,2,66,60,50,75
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,0.986434936523,0.7,89,3,0.2,0.75,4,4,2,0,4,2,100,66,50,100
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.54900503159,0.7,89,4,0.2,0.75,4,4,2,0,4,2,100,66,50,100
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.09218096733,0.7,89,1,0.3,0.6875,8,8,5,2,6,3,71,66,62,75
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,2.05331897736,0.7,89,2,0.3,0.75,8,8,5,1,7,3,83,70,62,87
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.50241208076,0.7,89,3,0.3,0.875,8,8,7,1,7,1,87,87,87,87
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,2.4527349472,0.7,89,4,0.3,0.75,8,8,5,1,7,3,83,70,62,87
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.79034805298,0.875,112,1,0.2,0.75,6,6,4,1,5,2,80,71,66,83
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.55798220634,0.875,112,2,0.2,0.5,6,6,2,2,4,4,50,50,33,66
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.4017329216,0.875,112,3,0.2,0.666666666667,6,6,3,1,5,3,75,62,50,83
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.68873500824,0.875,112,4,0.2,0.5,6,6,2,2,4,4,50,50,33,66
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.66641902924,0.875,112,1,0.3,0.6,10,10,5,3,7,5,62,58,50,70
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.50518202782,0.875,112,2,0.3,0.7,10,10,6,2,8,4,75,66,60,80
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.53162693977,0.875,112,3,0.3,0.6,10,10,6,4,6,4,60,60,60,60
felipevieirafrujeri_2016_11_12_15_13,normal,181,ClassifierType.lda,1.39527606964,0.875,112,4,0.3,0.5,10,10,4,4,6,6,50,50,40,60
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.3659620285,0.6,76,1,0.2,0.541666666667,12,12,8,7,5,4,53,55,66,41
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.45237803459,0.6,76,2,0.2,0.5,12,12,8,8,4,4,50,50,66,33
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.17785406113,0.6,76,3,0.2,0.625,12,12,5,2,10,7,71,58,41,83
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.36774682999,0.6,76,4,0.2,0.5,12,12,4,4,8,8,50,50,33,66
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.50377893448,0.6,76,1,0.3,0.676470588235,17,17,12,6,11,5,66,68,70,64
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.70123910904,0.6,76,2,0.3,0.647058823529,17,17,12,7,10,5,63,66,70,58
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.42545008659,0.6,76,3,0.3,0.647058823529,17,17,11,6,11,6,64,64,64,64
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,1.25430607796,0.6,76,4,0.3,0.647058823529,17,17,10,5,12,7,66,63,58,70
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.96207499504,0.7,89,1,0.2,0.388888888889,9,9,5,7,2,4,41,33,55,22
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.76809000969,0.7,89,2,0.2,0.722222222222,9,9,5,1,8,4,83,66,55,88
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.69253182411,0.7,89,3,0.2,0.611111111111,9,9,5,3,6,4,62,60,55,66
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.91882801056,0.7,89,4,0.2,0.555555555556,9,9,3,2,7,6,60,53,33,77
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,2.07573199272,0.7,89,1,0.3,0.458333333333,12,12,6,7,5,6,46,45,50,41
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.98380208015,0.7,89,2,0.3,0.5,12,12,5,5,7,7,50,50,41,58
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.80606913567,0.7,89,3,0.3,0.625,12,12,8,5,7,4,61,63,66,58
felipevieirafrujeri_2016_11_12_16_36,normal,273,ClassifierType.lda,1.77752184868,0.7,89,4,0.3,0.541666666667,12,12,5,4,8,7,55,53,41,66
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,2.61113905907,0.875,112,1,0.2,0.461538461538,13,13,5,6,7,8,45,46,38,53
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,2.50587296486,0.875,112,2,0.2,0.538461538462,13,13,5,4,9,8,55,52,38,69
